x_0,x_1,x_2
0.09447558046437149,0.9999999999999999,0.4963971176941553
0.9999999999999999,0.4963971176941553,0.5228182546036829
0.4963971176941553,0.5228182546036829,0.21377101681345076
0.5228182546036829,0.21377101681345076,0.33066453162530024
0.21377101681345076,0.33066453162530024,0.014411529223378702
0.33066453162530024,0.014411529223378702,0.010408326661329063
0.014411529223378702,0.010408326661329063,0.0024019215372297837
0.010408326661329063,0.0024019215372297837,0.004803843074459567
0.0024019215372297837,0.004803843074459567,0.0008006405124099279
0.004803843074459567,0.0008006405124099279,0.0008006405124099279
0.0008006405124099279,0.0008006405124099279,0.007205764611689351
0.0008006405124099279,0.007205764611689351,0.005604483586869495
0.007205764611689351,0.005604483586869495,0.0008006405124099279
0.005604483586869495,0.0008006405124099279,0.0016012810248198558
0.0008006405124099279,0.0016012810248198558,0.0
