x_0,x_1,x_2
-1.2127625187668873,-2.019244884677761,-1.7177745047819288
-2.019244884677761,-1.7177745047819288,-1.5871578483495103
-1.7177745047819288,-1.5871578483495103,-1.8492118886598146
-1.5871578483495103,-1.8492118886598146,-1.577459245803285
-1.8492118886598146,-1.577459245803285,-1.4242817533234517
-1.577459245803285,-1.4242817533234517,-1.07878223369129
-1.4242817533234517,-1.07878223369129,-0.6412040868848164
-1.07878223369129,-0.6412040868848164,-0.6422165858925047
-0.6412040868848164,-0.6422165858925047,-0.5287671688978244
-0.6422165858925047,-0.5287671688978244,-0.5269915253266227
-0.5287671688978244,-0.5269915253266227,-0.3367606479528678
-0.5269915253266227,-0.3367606479528678,-0.44964691807224966
-0.3367606479528678,-0.44964691807224966,-0.3564097781538665
-0.44964691807224966,-0.3564097781538665,-0.5276011155382592
-0.3564097781538665,-0.5276011155382592,-0.47367766000811085
-0.5276011155382592,-0.47367766000811085,-0.9931088452462186
-0.47367766000811085,-0.9931088452462186,-0.7275677844028345
-0.9931088452462186,-0.7275677844028345,-0.6798209498503599
-0.7275677844028345,-0.6798209498503599,-0.40529524564592834
-0.6798209498503599,-0.40529524564592834,-0.33208255292699296
-0.40529524564592834,-0.33208255292699296,-0.21583830962605297
-0.33208255292699296,-0.21583830962605297,-0.1980991830541482
-0.21583830962605297,-0.1980991830541482,-0.08028477795421692
-0.1980991830541482,-0.08028477795421692,0.040138680106622866
-0.08028477795421692,0.040138680106622866,0.10290179352718498
0.040138680106622866,0.10290179352718498,0.15788607655523287
0.10290179352718498,0.15788607655523287,0.24695616952508148
0.15788607655523287,0.24695616952508148,0.35329701401808533
0.24695616952508148,0.35329701401808533,0.4111888898295524
0.35329701401808533,0.4111888898295524,0.43820880029826736
0.4111888898295524,0.43820880029826736,0.6717887909928973
0.43820880029826736,0.6717887909928973,0.8212575002930785
0.6717887909928973,0.8212575002930785,0.7592419360721672
0.8212575002930785,0.7592419360721672,0.6441832831800268
0.7592419360721672,0.6441832831800268,-0.01150545301285258
0.6441832831800268,-0.01150545301285258,-0.12034172710148101
-0.01150545301285258,-0.12034172710148101,0.006988591996572013
-0.12034172710148101,0.006988591996572013,0.09174322499475504
0.006988591996572013,0.09174322499475504,0.08572375729908044
0.09174322499475504,0.08572375729908044,0.36356441890122965
0.08572375729908044,0.36356441890122965,0.545559230379337
0.36356441890122965,0.545559230379337,0.6088491586187267
0.545559230379337,0.6088491586187267,0.895359642885051
0.6088491586187267,0.895359642885051,1.1480557793673567
0.895359642885051,1.1480557793673567,1.239817186558048
1.1480557793673567,1.239817186558048,1.3907689978237903
1.239817186558048,1.3907689978237903,1.6031043326299506
1.3907689978237903,1.6031043326299506,1.7785907360486501
1.6031043326299506,1.7785907360486501,1.9498634778048527
1.7785907360486501,1.9498634778048527,2.01738574786785
1.9498634778048527,2.01738574786785,2.341471976028677
