x_0,x_1,x_2
0.17732558139534885,0.7688953488372093,1.0
0.7688953488372093,1.0,0.4215116279069767
1.0,0.4215116279069767,0.44622093023255816
0.4215116279069767,0.44622093023255816,0.27325581395348836
0.44622093023255816,0.27325581395348836,0.0
0.27325581395348836,0.0,0.0
0.0,0.0,0.0014534883720930232
0.0,0.0014534883720930232,0.0
0.0014534883720930232,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0029069767441860465
0.0,0.0029069767441860465,0.0
0.0029069767441860465,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
