x_0,x_1,x_2
1.3651985071631043,2.6543334747986838,2.5814260987370314
2.6543334747986838,2.5814260987370314,0.6659504912990752
2.5814260987370314,0.6659504912990752,0.6560085763815773
0.6659504912990752,0.6560085763815773,0.2682738945991536
0.6560085763815773,0.2682738945991536,-0.5535910719140179
0.2682738945991536,-0.5535910719140179,-0.5569050435531839
-0.5535910719140179,-0.5569050435531839,-0.5337072420790219
-0.5569050435531839,-0.5337072420790219,-0.4641138376565356
-0.5337072420790219,-0.4641138376565356,-0.5436491569965199
-0.4641138376565356,-0.5436491569965199,-0.5337072420790219
-0.5436491569965199,-0.5337072420790219,-0.5535910719140179
-0.5337072420790219,-0.5535910719140179,-0.5535910719140179
-0.5535910719140179,-0.5535910719140179,-0.5569050435531839
-0.5535910719140179,-0.5569050435531839,-0.5569050435531839
-0.5569050435531839,-0.5569050435531839,-0.5569050435531839
-0.5569050435531839,-0.5569050435531839,-0.5569050435531839
-0.5569050435531839,-0.5569050435531839,-0.5569050435531839
-0.5569050435531839,-0.5569050435531839,-0.5569050435531839
-0.5569050435531839,-0.5569050435531839,-0.5569050435531839
