x_0,x_1,x_2
1.6139371773598308,1.8397698572680499,2.0589670673148732
1.8397698572680499,2.0589670673148732,2.103158614892561
2.0589670673148732,2.103158614892561,2.3278831372489663
2.103158614892561,2.3278831372489663,2.535409022694285
2.3278831372489663,2.535409022694285,1.541966387004384
2.535409022694285,1.541966387004384,3.660190523132072
1.541966387004384,3.660190523132072,3.778314727975606
3.660190523132072,3.778314727975606,0.02686135815548517
3.778314727975606,0.02686135815548517,-0.04020753928120955
0.02686135815548517,-0.04020753928120955,0.0040371174209212525
-0.04020753928120955,0.0040371174209212525,0.17112000826603904
0.0040371174209212525,0.17112000826603904,0.0780316032197013
0.17112000826603904,0.0780316032197013,-0.019785099249074217
0.0780316032197013,-0.019785099249074217,-0.09166473215211847
-0.019785099249074217,-0.09166473215211847,-0.1239907501210096
-0.09166473215211847,-0.1239907501210096,-0.15508336812522122
-0.1239907501210096,-0.15508336812522122,-0.17961423490345801
-0.15508336812522122,-0.17961423490345801,-0.1944166198266103
-0.17961423490345801,-0.1944166198266103,-0.20570825382202124
-0.1944166198266103,-0.20570825382202124,-0.22477046612961285
-0.20570825382202124,-0.22477046612961285,-0.17244133240963747
-0.22477046612961285,-0.17244133240963747,-0.11490354112673855
-0.17244133240963747,-0.11490354112673855,-0.06453627431716273
-0.11490354112673855,-0.06453627431716273,-0.03997290792546075
-0.06453627431716273,-0.03997290792546075,-0.03419194009614997
-0.03997290792546075,-0.03419194009614997,-0.01401998488974646
-0.03419194009614997,-0.01401998488974646,-0.053170129012831545
-0.01401998488974646,-0.053170129012831545,-0.04313329716657718
-0.053170129012831545,-0.04313329716657718,0.03635520865482087
-0.04313329716657718,0.03635520865482087,0.1195748286367243
0.03635520865482087,0.1195748286367243,-0.059254690792317294
0.1195748286367243,-0.059254690792317294,-0.08589248373129835
-0.059254690792317294,-0.08589248373129835,-0.10524322919258107
-0.08589248373129835,-0.10524322919258107,-0.01798731575299896
-0.10524322919258107,-0.01798731575299896,-0.024436507342094325
-0.01798731575299896,-0.024436507342094325,-0.001605132546038044
-0.024436507342094325,-0.001605132546038044,0.018676211603248352
-0.001605132546038044,0.018676211603248352,0.042979581087228685
0.018676211603248352,0.042979581087228685,0.059652675468378144
0.042979581087228685,0.059652675468378144,0.06202990329233304
0.059652675468378144,0.06202990329233304,0.06458310463309953
0.06202990329233304,0.06458310463309953,0.009347237191736133
0.06458310463309953,0.009347237191736133,0.010993620049473485
0.009347237191736133,0.010993620049473485,-0.14356027346805808
0.010993620049473485,-0.14356027346805808,-0.12354209692048994
-0.14356027346805808,-0.12354209692048994,-0.10299679249598614
-0.12354209692048994,-0.10299679249598614,-0.07905726014811627
-0.10299679249598614,-0.07905726014811627,-0.04412334636701721
-0.07905726014811627,-0.04412334636701721,-0.015159849381526098
-0.04412334636701721,-0.015159849381526098,-0.05272702452680594
-0.015159849381526098,-0.05272702452680594,-0.040061687357365705
-0.05272702452680594,-0.040061687357365705,-0.5014135173334334
-0.040061687357365705,-0.5014135173334334,-0.47313964629220395
-0.5014135173334334,-0.47313964629220395,-0.4485350608785461
-0.47313964629220395,-0.4485350608785461,-0.4373480597850231
-0.4485350608785461,-0.4373480597850231,-0.4516486823832126
-0.4373480597850231,-0.4516486823832126,-0.46949176284910943
-0.4516486823832126,-0.46949176284910943,-0.4802396228241026
-0.46949176284910943,-0.4802396228241026,-0.49891659581110664
-0.4802396228241026,-0.49891659581110664,-0.5007666957581259
-0.49891659581110664,-0.5007666957581259,-0.5017876592250328
-0.5007666957581259,-0.5017876592250328,-1.2214059906740953
-0.5017876592250328,-1.2214059906740953,-1.2245029660352797
-1.2214059906740953,-1.2245029660352797,-1.2245029660352797
-1.2245029660352797,-1.2245029660352797,-1.2083197438766058
-1.2245029660352797,-1.2083197438766058,-1.1754000134568503
-1.2083197438766058,-1.1754000134568503,-1.1452538476106253
-1.1754000134568503,-1.1452538476106253,-1.1285910579849647
-1.1452538476106253,-1.1285910579849647,-1.1052357260059695
-1.1285910579849647,-1.1052357260059695,-1.0957624850176118
-1.1052357260059695,-1.0957624850176118,-1.0773573990408165
-1.0957624850176118,-1.0773573990408165,-1.058866704326113
-1.0773573990408165,-1.058866704326113,-1.0468925784479328
-1.058866704326113,-1.0468925784479328,-1.0212020303404377
