x_0,x_1,x_2
-0.47826836911950366,0.18832315933874924,0.20502478938118152
0.18832315933874924,0.20502478938118152,1.8231180058450613
0.20502478938118152,1.8231180058450613,-0.6438109963047883
1.8231180058450613,-0.6438109963047883,1.500874790908721
-0.6438109963047883,1.500874790908721,0.6314075798762173
1.500874790908721,0.6314075798762173,-1.1261933698832733
0.6314075798762173,-1.1261933698832733,-1.1694211182283922
-1.1261933698832733,-1.1694211182283922,-1.18710519709685
-1.1694211182283922,-1.18710519709685,1.81378474199782
-1.18710519709685,1.81378474199782,0.5144961695791913
1.81378474199782,0.5144961695791913,0.012464819480197618
0.5144961695791913,0.012464819480197618,-0.7862660760784753
0.012464819480197618,-0.7862660760784753,-0.9979837980869551
-0.7862660760784753,-0.9979837980869551,-0.3004451316089012
