x_0,x_1,x_2
1.259729638779838,2.9329848547957584,2.6424195777630537
2.9329848547957584,2.6424195777630537,0.5368948363093163
2.6424195777630537,0.5368948363093163,0.12037022736095625
0.5368948363093163,0.12037022736095625,-0.38203574425716874
0.12037022736095625,-0.38203574425716874,-0.3934865926131374
-0.38203574425716874,-0.3934865926131374,-0.4349959179035238
-0.3934865926131374,-0.4349959179035238,-0.48366202341639064
-0.4349959179035238,-0.48366202341639064,-0.4822306673718945
-0.48366202341639064,-0.4822306673718945,-0.4822306673718945
-0.4822306673718945,-0.4822306673718945,-0.48366202341639064
-0.4822306673718945,-0.48366202341639064,-0.48366202341639064
-0.48366202341639064,-0.48366202341639064,-0.48079931132739845
-0.48366202341639064,-0.48079931132739845,-0.48366202341639064
-0.48079931132739845,-0.48366202341639064,-0.48366202341639064
-0.48366202341639064,-0.48366202341639064,-0.48366202341639064
-0.48366202341639064,-0.48366202341639064,-0.48366202341639064
-0.48366202341639064,-0.48366202341639064,-0.48366202341639064
-0.48366202341639064,-0.48366202341639064,-0.48366202341639064
-0.48366202341639064,-0.48366202341639064,-0.48366202341639064
